"network","es"
"Default",0.437921139284003
"Default",0.455040151533972
"Default",0.422997219769904
"Default",1.16896623137929
"Default",1.20471342376256
"Default",1.12136581418272
"Default",1.19071522296349
"Default",1.18259267853383
"Default",1.16589905319194
"Default",1.09214216562737
"Default",1.1357771879066
"Default",1.17048945979991
"Default",1.16817206474324
"Default",1.17710047069567
"Default",1.1314581965655
"Default",1.14254518585987
"Default",1.17823790219431
"Default",1.14969501058647
"Default",1.12725352872839
"Default",1.12134940127814
"Default",1.16159505333347
"Default",1.17908300041697
"Default",1.16505092346923
"Default",1.14235884555091
"Default",1.0567272550442
"Default",1.08723592974388
"Default",1.14663864673379
"Default",1.15013928297019
"Default",1.15996427225691
"Default",1.16958131692035
"Default",1.09004871875929
"Default",1.1068563396343
"Default",1.12113138043824
"Default",1.13837680746399
"Default",1.15721936988777
"Default",1.12068996282301
"Default",1.03860646790415
"Default",1.07858349112005
"Default",1.10939047034124
"Default",1.14518558801977
"Default",1.14685563770011
"Default",1.04812633097565
"Default",0.726943357368869
"Default",0.766224687526202
"Default",0.779703638829164
"Default",0.799477667026727
"Default",0.783298267021528
"Default",0.745492705185407
"Default",0.751437406158051
"Default",0.70877225775813
"Default",0.679156751716586
"Default",0.685988819044213
"Default",0.715585090548061
"Default",0.724458070619846
"Default",0.72984276499287
"Default",0.733531729174948
"Default",0.730095954340817
"Default",0.804172019325763
"Default",0.793176148020297
"Default",0.800424998746985
"Default",0.804414701876457
"Default",0.792460988841188
"Default",0.78783262170763
"Default",0.783748366953803
"Default",0.753186814398651
"Default",0.756902533551297
"Default",0.769919279700528
"Default",0.781158497084963
"Default",0.777897636322473
"Default",0.787360076760131
"Default",0.795942283557557
"Default",0.77689462071179
"Default",0.82359227905432
"Default",0.893311207648963
"Default",0.77650952942173
"Default",0.76977339683103
"Default",0.782360746302427
"Default",0.779974538454807
"Default",0.753620426502188
"Default",0.753308653856201
"Default",0.774370527871633
"Default",0.822281399820608
"Default",0.835814780237369
"Default",0.847725484786587
"Default",0.836186730681765
"Default",0.829757951572643
"Default",0.850465699138854
"Default",0.886020233232489
"Default",0.922806545168399
"Default",0.901268464808112
"Default",0.736522391148679
"Default",0.744321665344493
"Default",0.721838915271344
"Default",0.690640933294896
"Default",0.726430270619491
"Default",0.765454459182864
"Default",0.824305190107463
"Default",0.865238296033607
"Default",0.879510483729938
"Default",0.866335488369372
"Default",0.873954985782132
"Default",0.891327046632558
"Default",0.920898922395369
"Default",0.972209996558974
"Default",0.950747705289393
"Default",0.970439120750531
"Default",0.720512300643051
"Default",0.721838617752068
"Default",0.712249885855874
"Default",0.729613929609067
"Default",0.764923860299818
"Default",0.819024468498028
"Default",0.861288302590145
"Default",0.901413694711284
"Default",0.885425879536543
"Default",0.916334718861039
"Default",0.94970903926091
"Default",0.97275289933305
"Default",1.00446614543578
"Default",1.01644007861562
"Default",1.010956433198
"Default",1.02765865608926
"Default",0.70099478532778
"Default",0.730240514976677
"Default",0.747118368345175
"Default",0.750616430261743
"Default",0.756442257040652
"Default",0.821834451925975
"Default",0.868770142519439
"Default",0.893157591443633
"Default",0.900767464373717
"Default",0.904817540003817
"Default",0.935587583424466
"Default",0.956689604107768
"Default",0.986883657043241
"Default",1.02686091749445
"Default",1.01714744664414
"Default",0.735383971378996
"Default",0.763048351234376
"Default",0.762857670032482
"Default",0.786596680638159
"Default",0.82468664571061
"Default",0.848949771526837
"Default",0.852698019217793
"Default",0.873435806732629
"Default",0.891866807196133
"Default",0.936179023605573
"Default",0.996992346254523
"Default",0.744727683791058
"Default",0.762831225501091
"Default",0.813771664742301
"Default",0.839014062476178
"Default",0.852843357447385
"Default",0.865896456326271
"Default",0.85579407767026
"Default",0.87530001110155
"Default",0.931241095690939
"Default",0.997378802191279
"Default",0.748965262397907
"Default",0.81170995459608
"Default",0.838476424504021
"Default",0.865012458023045
"Default",0.896079769829411
"Default",0.901858541559959
"Default",0.933939722407007
"Default",0.949738344220618
"Default",0.800395019353839
"Default",0.812182395973707
"Default",0.864172038122909
"Default",0.927166632688563
"Default",0.943003678031537
"Default",0.821549387469329
"Default",0.877088765778509
"Default",0.835524925257308
"Default",0.860305051090351
"Default",-0.235981164981683
"Default",-0.171693888300771
"Default",-0.107428195843808
"Default",-0.0467688224827066
"Default",-0.193137019639705
"Default",-0.239044059734522
"Default",-0.248728570654694
"Default",-0.253251578129104
"Default",-0.191324585494633
"Default",-0.123078682587888
"Default",-0.0917248260873935
"Default",-0.0263896205328804
"Default",-0.0547125268852499
"Default",-0.102447268382209
"Default",-0.163661319416767
"Default",-0.211441882053395
"Default",-0.225164522174206
"Default",-0.182456460854548
"Default",-0.151156012507835
"Default",-0.0989972907528764
"Default",-0.0459392946125529
"Default",-0.00612804218811588
"Default",0.0738851798320487
"Default",0.0639259459929185
"Default",0.040721174747715
"Default",0.0180481912761355
"Default",-0.00312514523679954
"Default",-0.0946337399832819
"Default",-0.185433041700762
"Default",-0.205545889306687
"Default",-0.168265454935884
"Default",-0.153085298364164
"Default",-0.115544290322859
"Default",-0.0609087255385152
"Default",-0.0112840022196795
"Default",0.0281354765055629
"Default",0.0279023395539127
"Default",0.243806785132166
"Default",0.225194021659789
"Default",0.185721928122462
"Default",0.150511194609748
"Default",0.0956135896481561
"Default",0.0283117438224196
"Default",-0.0788053738072158
"Default",-0.161248707436186
"Default",-0.15968382073573
"Default",-0.139171820894183
"Default",-0.133701934058753
"Default",-0.0936572609869386
"Default",-0.039274310751103
"Default",0.00454260632997289
"Default",0.0303864302204752
"Default",0.0219705299161746
"Default",0.0322564688839551
"Default",0.391320742481102
"Default",0.379691068827155
"Default",0.32943869520673
"Default",0.262957923212687
"Default",0.184009235859088
"Default",0.116585708484044
"Default",0.0187234178162945
"Default",-0.0989002386371573
"Default",-0.153567360389247
"Default",-0.152604787916544
"Default",-0.165013452915616
"Default",-0.166225349224617
"Default",-0.096102440766466
"Default",-0.0499632240468721
"Default",-0.0334441543420304
"Default",-0.00143812851147024
"Default",0.00229480433332163
"Default",0.499307503126306
"Default",0.504410194295717
"Default",0.464706591703206
"Default",0.398293857960945
"Default",0.303619266274968
"Default",0.242309807657446
"Default",0.131905703555657
"Default",0.0074008162468351
"Default",-0.0974677871912497
"Default",-0.150489426122305
"Default",-0.169775036839862
"Default",-0.21159338828283
"Default",-0.185972632060427
"Default",-0.111448402144502
"Default",-0.0923434198654714
"Default",-0.0525619719623569
"Default",-0.05132728852781
"Default",0.622296225811551
"Default",0.608516446314827
"Default",0.557261391207195
"Default",0.484363292724384
"Default",0.416714493827611
"Default",0.34577518602053
"Default",0.260910003462372
"Default",0.128156705703572
"Default",-0.00661102070957526
"Default",-0.0903924843475435
"Default",-0.143610690317392
"Default",-0.184839065233762
"Default",-0.205961293637853
"Default",-0.153491531888645
"Default",-0.12042554362792
"Default",-0.102945130105444
"Default",-0.0695491078545537
"Default",0.728861771690448
"Default",0.689548893250462
"Default",0.590555226262833
"Default",0.500630452139147
"Default",0.434335047349523
"Default",0.37009715946357
"Default",0.249546771291801
"Default",0.101939288994733
"Default",-0.0153234098469708
"Default",-0.0772049399817265
"Default",-0.127676692191492
"Default",-0.189784794560604
"Default",-0.182702759806695
"Default",-0.170320915617075
"Default",-0.157927180283067
"Default",-0.126246391133501
"Default",0.743562404415966
"Default",0.676128201722213
"Default",0.592329292022247
"Default",0.519850287696052
"Default",0.445831060313318
"Default",0.35011607960228
"Default",0.233244698159338
"Default",0.109114580734769
"Default",0.0149833775732683
"Default",-0.0742581216750264
"Default",-0.162378021473829
"Default",-0.192797419137704
"Default",-0.184466160429803
"Default",-0.173203254458551
"Default",0.76731590298946
"Default",0.744314485541474
"Default",0.651719682492641
"Default",0.557933052316134
"Default",0.465657191034388
"Default",0.361813573579915
"Default",0.244360570383159
"Default",0.107859056255787
"Default",0.0123816956479652
"Default",-0.10401756488361
"Default",-0.164587525558872
"Default",-0.186918060404993
"Default",0.79207538975285
"Default",0.740277874089846
"Default",0.656118807756267
"Default",0.541919357593583
"Default",0.44822166503989
"Default",0.344435839828016
"Default",0.218742012586907
"Default",0.0950618632984754
"Default",-0.0114478620535534
"Default",-0.116851572740651
"Default",-0.15037121521408
"Default",0.75204660801927
"Default",0.692142085635
"Default",0.618611013651824
"Default",0.525402508220901
"Default",0.405771667641992
"Default",0.306008310006178
"Default",0.219015642504332
"Default",0.113011676201363
"Default",0.00298765273379631
"Default",-0.0717595130528925
"Default",0.701877073362924
"Default",0.650214954573013
"Default",0.586076748647738
"Default",0.47772211891553
"Default",0.379431112071107
"Default",0.290587717647561
"Default",0.225668994449445
"Default",0.125539055983516
"Default",0.0385104716452773
"Default",0.711780048774897
"Default",0.654737159710675
"Default",0.568805868730032
"Default",0.458311341930224
"Default",0.386179881731131
"Default",0.314120392605772
"Default",0.262093116877782
"Default",0.17829494218496
"Default",0.675890429797303
"Default",0.660151864007502
"Default",0.566587312945841
"Default",0.475070525059136
"Default",0.39594820395121
"Default",0.328318916389741
"Default",0.65082858397455
"Default",0.62129407805463
"Default",0.546390050105735
"Default",0.470820397671372
"Default",0.420374509536746
"Default",0.648109404357963
"Default",0.598122219514774
"Default",0.536634528804609
"Default",0.496978762635251
"Default",0.434550844160361
"Default",0.669138816223994
"Default",0.589127295497511
"Default",0.54928426715614
"Default",0.486561486736959
"Default",0.418523223801059
"Default",0.647800426597149
"Default",0.592912341941275
"Default",0.557313073267393
"Default",0.485795768213332
"Default",0.658979792982542
"Default",0.618425846708604
"Default",0.578472562333374
"Default",0.51084660350632
"Default",0.670780055616809
"Default",0.634582298342701
"Default",0.694181143769704
"Default",-0.0857611526650313
"Default",-0.0738898067412387
"Default",-0.0855969405990227
"Default",-0.17496822507999
"Default",-0.243528737547554
"Default",-0.277860430526169
"Default",-0.100522514362653
"Default",-0.0672583499670298
"Default",-0.0669568467885145
"Default",-0.0329351070949604
"Default",-0.0519219727720649
"Default",-0.0587470612464834
"Default",-0.0940548163036664
"Default",-0.0850512354414327
"Default",-0.0751861050671996
"Default",-0.106050727335235
"Default",-0.156470170907488
"Default",-0.150368764242198
"Default",-0.133252957184338
"Default",-0.195030486830836
"Default",-0.238767975372792
"Default",-0.228939807541241
"Default",-0.263903427181119
"Default",-0.0339449273471161
"Default",-0.0565770877628013
"Default",-0.108603012687183
"Default",-0.176048362006479
"Default",-0.224010308584845
"Default",-0.262779789287708
"Default",-0.26409937470057
"Default",-0.0159889961263101
"Default",-0.0730142769960172
"Default",-0.0975942066572335
"Default",-0.163887755747716
"Default",-0.244315787157883
"Default",-0.254976048317254
"Default",-0.259218960999151
"Default",-0.273667312695709
"Default",-0.0108791181551876
"Default",-0.0830024291906968
"Default",-0.094751260530774
"Default",-0.175407351178658
"Default",-0.25642980811209
"Default",-0.265119542549811
"Default",-0.260200603473274
"Default",0.0140538087557921
"Default",-0.0267554680112968
"Default",-0.119121171319963
"Default",-0.144072862680201
"Default",-0.207258802830492
"Default",-0.254687941687792
"Default",-0.261956152641597
"Default",0.0374896331657366
"Default",0.000699399799740078
"Default",-0.0818115613752711
"Default",-0.12890602346937
"Default",-0.173644846934833
"Default",-0.230001913483165
"Default",-0.255825204851892
"Default",-0.228239710772246
"Default",0.00236142476820034
"Default",-0.0157621720722036
"Default",-0.0683777337922891
"Default",-0.115838374612206
"Default",-0.18171642582905
"Default",-0.220277672039452
"Default",-0.19509787511136
"Default",0.0193517427655434
"Default",0.00822907265955486
"Default",-0.0278644355767425
"Default",-0.0946552422678527
"Default",-0.194702787906689
"Default",-0.232813551471446
"Default",-0.231596130222233
"Default",-0.313980560259887
"Default",-0.348153547354806
"Default",-0.316596319651273
"Default",-0.308378577548505
"Default",-0.370781056026833
"Default",-0.411266926020936
"Default",-0.392161946403794
"Default",-0.370189638517792
"Default",-0.374752363031935
"Default",-0.310860031813389
"Default",-0.284844692469344
"Default",-0.252186996122683
"Default",-0.248874556843371
"Default",-0.196795643576657
"Default",-0.268208744499115
"Default",-0.242072905535404
"Default",-0.283117462760624
"Default",-0.235041556921302
"Default",-0.302589346811708
"Default",-0.279583715276652
"Default",-0.254969619077318
"Default",-0.287613345261149
"Default",-0.234288544461933
"Default",-0.319335791077511
"Default",-0.286117628076673
"Default",-0.312754761889424
"Default",-0.311602128062441
"Default",-0.24280359457151
"Default",-0.293864456285584
"Default",-0.293336062686923
"Default",-0.333650764783434
"Default",-0.320411271245368
"Default",-0.298062915644082
"Default",-0.276083161039869
"Default",-0.315465105008783
"Default",-0.312989945484164
"Default",-0.313627507098551
"Default",-0.29084752513876
"Default",-0.299972657923643
"Default",-0.2964153512153
"Default",-0.290157587863479
"Default",-0.323096787238217
"Default",-0.300000846267473
"Default",-0.259452330601041
"Default",-0.255043399854505
"Default",-0.381742361761321
"Default",-0.321326912933125
"Default",-0.288733275869054
"Default",-0.310116269857206
"Default",-0.347717524090478
"Default",-0.344213105381457
"Default",-0.33451179131342
"Default",-0.324862620785611
"Default",-0.352270306294052
"Default",-0.324462798873115
"Default",-0.33016574002759
"Default",-0.293183711465786
"Default",-0.335750957463308
"Default",-0.31323627260516
"Default",-0.325053117667547
"Default",-0.279140599200037
"Default",-0.235150071431123
"Default",-0.35639070978618
"Default",-0.347868729283041
"Default",-0.313668438829172
"Default",-0.267259582517402
"Default",-0.217376979117654
"Default",-0.146640482959258
"Default",-0.31324785707747
"Default",-0.271879102220144
"Default",-0.237346176325595
"Default",-0.189127429068277
"Default",-0.163112031806591
"Default",-0.193605262288586
"Default",-0.239896863646003
"Default",-0.180826126924953
"Default",-0.172268121401283
"Default",-0.148206349346086
"Default",-0.162786592674924
"Default",-0.170864483623188
"Default",-0.16465920193257
"Default",-0.15195093474859
"Default",-0.156046328936773
"Default",-0.165296773806919
"Default",-0.352514393751079
"Default",-0.358439750301672
"Default",-0.33803690004601
"Default",-0.353569762797753
"Default",-0.399167353917466
"Default",-0.371987279611412
"Default",-0.374807476530494
"Default",-0.364692890148612
"Default",-0.314430555954889
"Default",-0.233847591843906
"Default",-0.249328694263106
"Default",-0.369879400136848
"Default",-0.36195385408774
"Default",-0.369330128215415
"Default",-0.386375023238001
"Default",-0.390860213567914
"Default",-0.366293140382831
"Default",-0.353711816071635
"Default",-0.344615814542839
"Default",-0.309549733885074
"Default",-0.231768297521212
"Default",-0.359629327328978
"Default",-0.343154279864189
"Default",-0.383155779487754
"Default",-0.38040971883642
"Default",-0.383359338865233
"Default",-0.335120326295657
"Default",-0.323716872944882
"Default",-0.277814581829739
"Default",-0.273473246570688
"Default",-0.257587620441681
"Default",-0.359210848128434
"Default",-0.386799718927277
"Default",-0.396308510158333
"Default",-0.405368313270514
"Default",-0.394960621412469
"Default",-0.366919184106078
"Default",-0.301736715353408
"Default",-0.258494489634391
"Default",-0.210893455333384
"Default",-0.216368836226233
"Default",-0.314032080526679
"Default",-0.326844226476251
"Default",-0.334191158408968
"Default",-0.323342981426547
"Default",-0.33150663733411
"Default",-0.299944692224448
"Default",-0.24540057686591
"Default",-0.22209282354807
"Default",-0.27454218829326
"Default",-0.317571634252753
"Default",-0.352923355591379
"Default",-0.28368609865772
"Default",-0.255923099317099
"Default",-0.25571144586632
"Default",-0.257980344979073
"Default",-0.191833529317995
"Default",-0.232486690097459
"Default",-0.265551913671474
"Default",-0.322267792433451
"Default",-0.311214473203705
"Default",-0.272692271314548
"Default",-0.245895396113566
"Default",-0.258474407014862
"Default",-0.181434293455397
"Default",-0.217142146466154
"Default",-0.217246429847027
"Default",-0.200980339943515
"Default",-0.167687053375209
"Default",-0.170300206827727
"Default",-0.130802910951144
"Default",0.449359488923318
"Default",0.399213990509668
"Default",0.325094738281164
"Default",0.257036773833913
"Default",0.155605430989577
"Default",0.052182997936441
"Default",-0.0724279395567072
"Default",0.0550430497447855
"Default",0.177455641803801
"Default",0.257084076641802
"Default",0.344769203047971
"Default",0.397175071874585
"Default",0.445452879972351
"Default",0.173636631596343
"Default",0.277505234590427
"Default",0.334282241511637
"Default",0.42177726951686
"Default",0.131470894945931
"Default",0.234453878304697
"Default",0.315758235658109
"Default",0.407489243307617
"Default",0.198231942910001
"Default",0.271109847807937
"Default",0.242279395298785
"Default",-0.323757781883713
"Default",-0.315505238790208
"Default",-0.306116851539507
"Default",-0.282031265386291
"Default",-0.335675112459335
"Default",-0.308375754128887
"Default",-0.347236160233494
"Default",-0.347468740923987
"Default",-0.301215476343811
"Default",-0.29816761457332
"Default",-0.332290973120107
"Default",-0.342387735888262
"Default",-0.338012632732381
"Default",-0.339432409379104
"Default",-0.348380625219448
"Default",-0.247522181190361
"Default",-0.282665846506101
"Default",-0.338708743225204
"Default",-0.383158151423373
"Default",-0.368343776073696
"Default",-0.355962123795595
"Default",-0.351178615402596
"Default",-0.371510767096564
"Default",-0.389581375000614
"Default",-0.433142596621953
"Default",-0.239400362893404
"Default",-0.322082491585774
"Default",-0.404454867836414
"Default",-0.375457549795289
"Default",-0.362254277906216
"Default",-0.365646966007886
"Default",-0.391614555992955
"Default",-0.425663819933729
"Default",-0.443003748881212
"Default",-0.432132975182158
"Default",-0.370178593020667
"Default",-0.279494763475731
"Default",-0.309647801291215
"Default",-0.366050723948436
"Default",-0.416000591940641
"Default",-0.394806917403806
"Default",-0.34637427077473
"Default",-0.375789010997165
"Default",-0.415353545997455
"Default",-0.415030455818071
"Default",-0.425283863223514
"Default",-0.405208836129932
"Default",-0.354354561735535
"Default",-0.36827740220016
"Default",-0.30433785584728
"Default",-0.364886776383466
"Default",-0.403789401627858
"Default",-0.410331707385734
"Default",-0.389021594929591
"Default",-0.346414768881625
"Default",-0.370613829587189
"Default",-0.398455059870872
"Default",-0.415141127181772
"Default",-0.403823256397414
"Default",-0.393083943400874
"Default",-0.33971507613797
"Default",-0.338432921721729
"Default",-0.322729159559493
"Default",-0.396175605973228
"Default",-0.409858448361193
"Default",-0.421741830281792
"Default",-0.381843070598169
"Default",-0.337589135599486
"Default",-0.358887803949781
"Default",-0.38302783177031
"Default",-0.408720347530292
"Default",-0.400903385320314
"Default",-0.365009477706976
"Default",-0.299435949894114
"Default",-0.297667059918852
"Default",-0.330206020884564
"Default",-0.389084875682435
"Default",-0.41577039751704
"Default",-0.408107927143839
"Default",-0.410770593871875
"Default",-0.336284147707191
"Default",-0.316539075509464
"Default",-0.342422953734778
"Default",-0.360412428583037
"Default",-0.379914898470956
"Default",-0.339804049073259
"Default",-0.289814453192583
"Default",-0.287438993632912
"Default",-0.366330857783654
"Default",-0.343615504383725
"Default",-0.391341162245473
"Default",-0.393957791920047
"Default",-0.307257347127408
"Default",-0.262265391535461
"Default",-0.300530571172059
"Default",-0.309672673640976
"Default",-0.325846502830427
"Default",-0.324835705372469
"Default",-0.321388701564845
"Default",-0.265164882398876
"Default",-0.289964663837461
"Default",-0.286267320729046
"Default",-0.321456072948518
"Default",-0.323978581958328
"Default",-0.22359326080683
"Default",-0.233652663110751
"Default",-0.236785610462987
"Default",-0.23049749155578
"Default",-0.252745769966079
"Default",-0.275260089243376
"Default",-0.277886794917827
"Default",-0.235872275567251
"Default",-0.288179902577019
"Default",-0.273147551209771
"Default",-0.285916574870269
"Default",-0.227568341161155
"Default",-0.20416177810118
"Default",-0.179686780102848
"Default",-0.161926693367232
"Default",-0.166561484764304
"Default",-0.162008631443747
"Default",-0.221205252931854
"Default",-0.23366643660482
"Default",-0.235763324236374
"Default",-0.245994281638461
"Default",-0.226982071901153
"Default",-0.213875342804965
"Default",-0.17536629389802
"Default",-0.151252839499435
"Default",-0.102905966633684
"Default",-0.129772805151932
"Default",-0.0875745836608319
"Default",-0.176663559081462
"Default",-0.178774807341835
"Default",-0.196356356315276
"Default",-0.161867930018909
"Default",-0.118497545783946
"Default",-0.119331941399402
"Default",-0.102813033521367
"Default",-0.091325593433802
"Default",-0.0647866834931417
"Default",-0.0414490669033527
"Default",-0.0479181313980843
"Default",-0.116531545494985
"Default",-0.113137535071007
"Default",-0.141720947015927
"Default",-0.0831901696784852
"Default",-0.0320440373588094
"Default",0.0113284588138454
"Default",0.0128039276480611
"Default",0.0163719076598826
"Default",0.0351129072579556
"Default",0.0528526442055
"Default",0.0579496845042787
"Default",0.0118611884981872
"Default",-0.0478043244438547
"Default",-0.0137432965130195
"Default",-0.0543228446248978
"Default",0.00602732927029069
"Default",0.0428534997934881
"Default",0.112826497365391
"Default",0.100493524366701
"Default",0.129174052339238
"Default",0.158445239461704
"Default",0.163538119468378
"Default",0.118602321748328
"Default",0.0769979422100057
"Default",0.0506896821999308
"Default",0.0397069847914582
"Default",0.0873835101388329
"Default",0.112749828158464
"Default",0.164637001341201
"Default",0.17878827396417
"Default",0.227902986966287
"Default",0.228331062497299
"Default",0.231372443763917
"Default",0.149490559494417
"Default",0.116474930633742
"Default",0.167230368210453
"Default",0.190384650433407
"Default",0.21145081049997
"Default",0.241674673200459
"Default",0.24411385988993
"Default",0.286093975170386
"Default",0.248525605188497
"Default",0.278882478355505
"Default",0.303058783462279
"Default",0.294911934378757
"Default",0.298836590306974
"Default",0.290310219788766
"Default",0.348907480142204
"Default",0.390275117841359
"Default",0.35176464196104
"Default",0.365184862846191
"Default",0.356414751784545
"Default",0.43520633231334
"Default",0.437643635036894
"Default",0.475172419237918
"Default",0.441771840884912
"Default",-0.215784088764201
"Default",-0.225704341897602
"Default",-0.251589502352411
"Default",-0.219564514282541
"Default",-0.214731983039634
"Default",-0.12897844851817
"Default",-0.180264833875718
"Default",-0.176263132285891
"Default",-0.209357065589645
"Default",-0.193734786095843
"Default",-0.209443350199896
"Default",-0.191754115304561
"Default",-0.0617606777875094
"Default",-0.121067416986841
"Default",-0.13281351534504
"Default",-0.134738893926934
"Default",-0.142882371620464
"Default",-0.140693138756038
"Default",-0.0987441591297044
"Default",-0.00687477843675882
"Default",-0.0652303439967155
"Default",-0.0908350085633395
"Default",-0.081077539396467
"Default",-0.0913914140196343
"Default",-0.0783862894571267
"Default",-0.0117110038958282
"Default",0.0359093333766913
"Default",-0.0166458919784964
"Default",-0.0423427448758999
"Default",-0.0454198867371748
"Default",-0.00139717757254721
"Default",0.012779353414432
"Default",0.0653848644561278
"Default",0.111579388724305
"Default",0.050069871871079
"Default",0.0227730227485938
"Default",0.0294035370090646
"Default",0.0771486305785666
"Default",0.0855381364654104
"Default",0.255610611756031
"Default",0.217364419901845
"Default",0.194888229624858
"Default",0.164669848481431
"Default",0.121319042979976
"Default",0.0788986726843166
"Default",0.0800329909003094
"Default",0.106035232672208
"Default",0.110638406123922
"Default",0.54436493753825
"Default",0.469321326568497
"Default",0.442638421257695
"Default",0.417598023838639
"Default",0.371932449262726
"Default",0.315720007968177
"Default",0.260858609586472
"Default",0.222250445609959
"Default",0.215010005846592
"Default",0.196113684613439
"Default",0.148025698292935
"Default",0.132113767274183
"Default",0.122344096160042
"Default",0.14273629021895
"Default",0.559163542794858
"Default",0.473386222958343
"Default",0.464447144518521
"Default",0.442681076746734
"Default",0.382692374659311
"Default",0.309140234068307
"Default",0.286931175334248
"Default",0.264387241270501
"Default",0.204197825447134
"Default",0.184731304282391
"Default",0.197676375632606
"Default",0.205875880957084
"Default",0.64605330898925
"Default",0.571357420209509
"Default",0.520013093434219
"Default",0.519227554336464
"Default",0.469399808500628
"Default",0.382595561963415
"Default",0.347196805980539
"Default",0.31884989609167
"Default",0.246019235346414
"Default",0.186212608089707
"Default",0.192565810022451
"Default",0.220776575352056
"Default",0.657190553855533
"Default",0.641848665601398
"Default",0.582693857198438
"Default",0.542208251959429
"Default",0.502414210161301
"Default",0.449724923781091
"Default",0.385095806153716
"Default",0.36556138656597
"Default",0.330673810800319
"Default",0.259223699741901
"Default",0.234482797712046
"Default",0.645163106932739
"Default",0.621910727217152
"Default",0.579113100246558
"Default",0.53109330996008
"Default",0.480331324766063
"Default",0.431267026849177
"Default",0.395131156049783
"Default",0.382832010416947
"Default",0.683000313246759
"Default",0.624202646739657
"Default",0.598374062504604
"Default",0.552371865166165
"Default",0.502780139707766
"Default",0.637411074624614
"Default",0.60106410524874
"Default",0.56658313932065
"Default",0.613360994603938
"Default",0.571582350761156
"Default",-0.0354740571475098
"Default",-0.0151894484353953
"Default",0.0262970249741165
"Default",0.0275777476533692
"Default",0.08079937055881
"Default",0.0254453425672301
"Default",-0.0427409838136641
"Default",0.0440821361737582
"Default",-0.00695088426117348
"Default",-0.0405674694612614
"Default",0.0151894142411678
"Default",-0.0152178207608948
"Default",0.00613684503210943
"Default",-0.0508975535785351
"Default",-0.0429864735157774
"Default",0.0942122860794688
"Default",0.100484671291672
"Default",0.0835686305997385
"Default",0.0321130273316926
"Default",0.00473479796534246
"Default",-0.0154957346756607
"Default",0.00721050413102678
"Default",0.00973632060188941
"Default",-0.0279078421600159
"Default",0.165386728270435
"Default",0.164532281337949
"Default",0.139965190495512
"Default",0.108001255663555
"Default",0.0994189027835796
"Default",0.0456461438531081
"Default",0.0334095796253086
"Default",0.0568833351876806
"Default",0.0442725741365305
"Default",0.255040318811994
"Default",0.244875731485224
"Default",0.2189999091004
"Default",0.190779967789139
"Default",0.181770857688509
"Default",0.127927478892679
"Default",0.108347480147865
"Default",0.103419543147887
"Default",0.106401596688815
"Default",0.31195078224489
"Default",0.28916929363282
"Default",0.274118424353257
"Default",0.262226374540572
"Default",0.204168713768385
"Default",0.166833690174017
"Default",0.123423993920465
"Default",0.139286461650005
"Default",0.344772507766597
"Default",0.316365260768168
"Default",0.295214313628065
"Default",0.300303741206186
"Default",0.259747959657169
"Default",0.12071246976353
"Default",0.108849758521668
"Default",0.185384645187995
"Default",0.125809763085558
"Default",0.0789346213474425
"Default",0.0999927483449101
"Default",0.217673621825233
"Default",0.175106112966521
"Default",0.0975692154080521
"Default",0.0455565342794675
"Default",0.0403895853750936
"Default",0.0239401041926237
"Default",0.249048914076462
"Default",0.173668137952872
"Default",0.0626289842956601
"Default",0.0501335531090338
"Default",0.0332845738986203
"Default",-0.00511209899414717
"Default",-0.0392841542557701
"Default",0.2731480796839
"Default",0.218516938092379
"Default",0.109252338410601
"Default",0.000940417633620795
"Default",-0.0173815196316844
"Default",-0.0406377719814265
"Default",-0.053644723375004
"Default",0.178598317817126
"Default",0.103095073141101
"Default",0.00487771404737755
"Default",-0.0103948254045514
"Default",-0.0529975696430657
"Default",-0.0708841267608599
"Default",-0.08589447014816
"Default",0.158710139926617
"Default",0.0771378875972125
"Default",0.0251728061064307
"Default",-0.0422318896653065
"Default",-0.0722663541008841
"Default",-0.0929363896067407
"Default",-0.11350733834089
"Default",0.0989925451256692
"Default",0.0383597674325704
"Default",-0.0386957804583303
"Default",-0.096622354200079
"Default",-0.118016275446198
"Default",-0.14061196469051
"Default",-0.207045504088557
"Default",0.004423637782524
"Default",-0.0705253945793295
"Default",-0.0917409072077996
"Default",-0.119060817696573
"Default",-0.128413081894643
"Default",-0.15928922382862
"Default",0.0143135660521981
"Default",-0.0299362010230799
"Default",-0.0875465597253515
"Default",-0.128996740566252
"Default",-0.14719661288445
"Default",-0.153085544396479
"Default",-0.187483884448762
"Default",0.052016023638479
"Default",-0.0143149760153027
"Default",-0.0696043709435591
"Default",-0.120050186934682
"Default",-0.153760232810292
"Default",-0.189707415468117
"Default",-0.206424307483882
"Default",-0.233690037808888
"Default",0.0262132721697918
"Default",-0.0378544588530627
"Default",-0.0662794632041133
"Default",-0.125808671736756
"Default",-0.175643709924231
"Default",-0.217063687065073
"Default",-0.270633440660476
"Default",-0.00163010768371816
"Default",-0.0653698576352081
"Default",-0.0876620816426597
"Default",-0.111896003707463
"Default",-0.157049882773949
"Default",-0.168430939847834
"Default",-0.231683951662945
"Default",-0.308476531662394
"Default",-0.0147819900831082
"Default",-0.0473738249408859
"Default",-0.101455516401632
"Default",-0.133582072683263
"Default",-0.167300964604055
"Default",-0.20929203485879
"Default",-0.231923265571004
