"network","es"
"Cont",0.0376456106914399
"Cont",0.0943196316839807
"Cont",0.0522132672547897
"Cont",0.0723132973473158
"Cont",0.0701683224910559
"Cont",0.0394117192842911
"Cont",0.0203785909247741
"Cont",0.0622386912782376
"Cont",0.0574375421100456
"Cont",0.0540524454733921
"Cont",0.194410533524204
"Cont",0.134345063575331
"Cont",0.0983606679724634
"Cont",0.0160477237329047
"Cont",0.189135304014232
"Cont",0.13972738520981
"Cont",0.12966179997958
"Cont",0.0656295483578653
"Cont",0.127927192375644
"Cont",0.127698736269516
"Cont",0.103475076904899
"Cont",0.124848646306286
"Cont",0.134019832915014
"Cont",0.104886027641149
"Cont",0.116007118477537
"Cont",0.0948577382429973
"Cont",0.0792222871562801
"Cont",0.0637125559253223
"Cont",-0.0674624398707934
"Cont",-0.0254673966272378
"Cont",0.0109233637049646
"Cont",0.0337949457943906
"Cont",0.124446121642725
"Cont",0.0641354343083485
"Cont",0.0438991187387412
"Cont",0.0577906621324833
"Cont",0.0414556821432071
"Cont",-0.0109078662694758
"Cont",-0.0330487076460399
"Cont",-0.0198527892017503
"Cont",-0.0157050801643525
"Cont",-0.0281649571198273
"Cont",0.0939852045793057
"Cont",0.0503880813022567
"Cont",-0.0258814722881873
"Cont",-0.0320447725248704
"Cont",-0.0631779925794682
"Cont",0.0738674059433067
"Cont",0.0421817728753674
"Cont",-0.0487162743456383
"Cont",-0.0584261924023281
"Cont",-0.062108943972663
"Cont",0.0794980997894666
"Cont",0.0573696440607169
"Cont",0.0573992270132686
"Cont",-0.0168303974062642
"Cont",-0.0508858205495037
"Cont",-0.0742163881923923
"Cont",0.10593039624476
"Cont",0.0386026498315324
"Cont",0.0416494162304293
"Cont",0.000640322419040752
"Cont",-0.0389445433225528
"Cont",-0.0551857230250665
"Cont",0.153863874302651
"Cont",0.0462664318295672
"Cont",0.00869852232383899
"Cont",-0.00635138845459423
"Cont",-0.018224909109991
"Cont",-0.0308790425945584
"Cont",0.102921514063083
"Cont",-2.4981202522576e-05
"Cont",-0.00052492356523571
"Cont",0.0170985736512158
"Cont",0.0357392092097509
"Cont",0.219421049739432
"Cont",0.146606932817088
"Cont",-0.00468080727852851
"Cont",0.0221432408919225
"Cont",0.052808460027738
"Cont",0.0536245318198776
"Cont",0.190575994757182
"Cont",0.072956546287559
"Cont",0.0597437076529884
"Cont",0.075028777015727
"Cont",0.0509754469616392
"Cont",0.138103100347409
"Cont",0.111979981549944
"Cont",0.0845546086107842
"Cont",0.0665271064292671
"Cont",0.023101481009963
"Cont",0.0897953637679256
"Cont",0.159356395908022
"Cont",0.0509744488473292
"Cont",0.100460107703761
"Cont",0.171470023036721
"Cont",0.05020404327859
"Cont",0.118189707973332
"Cont",0.184328799815793
"Cont",0.0239952712478475
"Cont",0.103587053789168
"Cont",0.136103997052122
"Cont",0.0495360759353692
"Cont",0.0848744642957767
"Cont",0.105966952441581
"Cont",0.0703712103967992
"Cont",0.0800045794002999
"Cont",0.101948338654207
"Cont",0.0590457177496719
"Cont",0.0728114853457078
"Cont",0.0771984967519242
"Cont",0.0665560066269737
"Cont",0.0834469379249325
"Cont",0.0689741051194482
"Cont",0.0955496294729218
"Cont",0.0654846477184354
"Cont",0.113186846423578
"Cont",0.0873483838334878
"Cont",0.058346175612917
"Cont",0.0628483026688563
"Cont",-0.00590581530917391
"Cont",0.0873648213540265
"Cont",0.000771300899238054
"Cont",-0.101680433038056
"Cont",0.186976964032961
"Cont",0.0838143041073034
"Cont",0.0461861346002401
"Cont",-0.015573966842657
"Cont",0.354933148120769
"Cont",0.25690461528713
"Cont",0.266710802175159
"Cont",0.240076430429413
"Cont",0.185538023416759
"Cont",0.134777880078402
"Cont",0.116435093218642
"Cont",0.0377751717644369
"Cont",0.399308540912129
"Cont",0.350636694875799
"Cont",0.240354209410044
"Cont",0.228238914061387
"Cont",0.206429504228916
"Cont",0.205093311906416
"Cont",0.179006812467091
"Cont",0.202771548249432
"Cont",0.0888446066802172
"Cont",-0.0394442007684577
"Cont",-0.149253284494941
"Cont",0.287734056906317
"Cont",0.251935554827665
"Cont",0.245420142551277
"Cont",0.289860402114364
"Cont",0.236833651205451
"Cont",0.259929265702082
"Cont",0.223942085268584
"Cont",0.173289963846599
"Cont",0.0586876274524233
"Cont",-0.0551206926526203
"Cont",-0.153869225728203
"Cont",-0.23719588966793
"Cont",-0.302631512715501
"Cont",0.30083834781013
"Cont",0.283482878964024
"Cont",0.292460386758653
"Cont",0.321531497176787
"Cont",0.331502076308832
"Cont",0.309228704732329
"Cont",0.322351302034989
"Cont",0.277975788513514
"Cont",0.17347072080134
"Cont",0.0692898097471354
"Cont",-0.0593807509654381
"Cont",-0.182409549015783
"Cont",-0.282168952684704
"Cont",-0.343047849254642
"Cont",0.233993836156678
"Cont",0.255412672562309
"Cont",0.323571844014817
"Cont",0.358863930321933
"Cont",0.404957132340654
"Cont",0.447421121800224
"Cont",0.45949210089113
"Cont",0.390262224347306
"Cont",0.273576711735388
"Cont",0.190519179659909
"Cont",0.0642307175750706
"Cont",-0.0976330930985283
"Cont",-0.202334386427737
"Cont",0.273464785605501
"Cont",0.202109497452911
"Cont",0.248458744727959
"Cont",0.369473865535755
"Cont",0.457037830777165
"Cont",0.530968436534162
"Cont",0.539365789059229
"Cont",0.501769642207765
"Cont",0.44884188564658
"Cont",0.37207872936477
"Cont",0.265472583166431
"Cont",0.151656576038973
"Cont",-0.00412339314425268
"Cont",-0.133235318451126
"Cont",0.224596460721504
"Cont",0.20933791860419
"Cont",0.248316842501805
"Cont",0.380989427149908
"Cont",0.475974575360585
"Cont",0.524937645498244
"Cont",0.570624028658602
"Cont",0.579078878165392
"Cont",0.516889247288663
"Cont",0.42430929889296
"Cont",0.341268849999456
"Cont",0.259705478485096
"Cont",0.113260027368738
"Cont",0.210176574423808
"Cont",0.257875104016042
"Cont",0.354298987191962
"Cont",0.451384005429293
"Cont",0.522804656694673
"Cont",0.601873353809154
"Cont",0.588688879671156
"Cont",0.527553454778894
"Cont",0.443120021736509
"Cont",0.376964739307176
"Cont",0.285325004382795
"Cont",0.223696367856379
"Cont",0.266731459405858
"Cont",0.325116949054611
"Cont",0.427533930079198
"Cont",0.518065566041705
"Cont",0.572006774356663
"Cont",0.548596076197567
"Cont",0.45435399741751
"Cont",0.403238224706585
"Cont",0.176606699767863
"Cont",0.217960099161592
"Cont",0.312970421791822
"Cont",0.424742126713625
"Cont",0.450168163109426
"Cont",0.46135600256748
"Cont",0.17452740644836
"Cont",0.206784653482042
"Cont",0.585560952078406
"Cont",0.58595132361391
"Cont",0.570163345470931
"Cont",0.562074825575156
"Cont",0.478281853975331
"Cont",0.424681591398332
"Cont",0.404557636253635
"Cont",0.389016152697159
"Cont",0.308090929356783
"Cont",0.216677282732344
"Cont",0.149803156781894
"Cont",0.104680762369446
"Cont",0.0292880659331422
"Cont",-0.0546552349043764
"Cont",-0.151700062791632
"Cont",-0.230747662530824
"Cont",-0.181411875988474
"Cont",-0.22446108962466
"Cont",-0.0197584748743715
"Cont",-0.0815451333793834
"Cont",-0.155996545046958
"Cont",0.0364356605744667
"Cont",0.0240072824561947
"Cont",0.0513025131824154
"Cont",0.0312648000305087
"Cont",-0.0439045932127489
"Cont",0.0267551685914444
"Cont",0.10737964406916
"Cont",0.112613978606189
"Cont",0.0825755019579743
"Cont",0.100131503683688
"Cont",0.117741260977589
"Cont",0.115615286233497
"Cont",0.0787570126078041
"Cont",0.0425375568638997
"Cont",0.101144243902447
"Cont",0.166253837527381
"Cont",0.166771497851086
"Cont",0.143011658292586
"Cont",0.170514786944871
"Cont",0.193042760232021
"Cont",0.185038563634404
"Cont",0.159214929523195
"Cont",0.0678177431316293
"Cont",0.163795692028483
"Cont",0.180413686350639
"Cont",0.209406155891236
"Cont",0.211390153813325
"Cont",0.230810699750995
